order_date,order_id,order_line,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
2012-06-08T00:00:00Z,486,4,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Las Vegas Cycles,Las Vegas,NV
2012-06-08T00:00:00Z,487,1,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2012-06-12T00:00:00Z,488,1,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,2,2,1030,2060,Synapse Sora,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,3,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,4,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,5,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,6,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,7,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,8,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,9,2,585,1170,Catalyst 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,10,1,11190,11190,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,11,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,12,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,13,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,14,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,15,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,16,2,1960,3920,SuperX 105,Road,Cyclocross,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,17,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,18,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,19,2,415,830,Catalyst 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,20,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,21,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,22,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,23,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,24,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-12T00:00:00Z,488,25,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-14T00:00:00Z,489,1,2,1840,3680,F-Si 3,Mountain,Cross Country Race,Aluminum,Miami Race Equipment,Miami,FL
2012-06-14T00:00:00Z,489,2,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
2012-06-14T00:00:00Z,489,3,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,Miami Race Equipment,Miami,FL
2012-06-14T00:00:00Z,489,4,2,2660,5320,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Miami Race Equipment,Miami,FL
2012-06-14T00:00:00Z,489,5,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Miami Race Equipment,Miami,FL
2012-06-14T00:00:00Z,489,6,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Miami Race Equipment,Miami,FL
2012-06-14T00:00:00Z,489,7,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Miami Race Equipment,Miami,FL
2012-06-15T00:00:00Z,490,1,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2012-06-15T00:00:00Z,490,2,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Ann Arbor Speed,Ann Arbor,MI
2012-06-15T00:00:00Z,491,1,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,2,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,3,4,3840,15360,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,4,1,815,815,Trail 5,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,5,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,6,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,7,2,7990,15980,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,8,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,9,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,10,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,11,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,12,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,13,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,14,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,15,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,16,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,17,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,18,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,19,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,20,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,21,2,1080,2160,Trail 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,22,2,3730,7460,Fat CAAD1,Mountain,Fat Bike,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,23,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,24,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,25,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,26,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,27,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,28,6,3200,19200,CAAD12 Red,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,29,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
2012-06-15T00:00:00Z,491,30,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
2012-06-18T00:00:00Z,492,1,2,5970,11940,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-18T00:00:00Z,492,2,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-18T00:00:00Z,493,1,1,980,980,Trail 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-18T00:00:00Z,493,2,2,705,1410,Catalyst 1,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-18T00:00:00Z,494,1,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2012-06-18T00:00:00Z,494,2,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2012-06-19T00:00:00Z,495,1,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
2012-06-19T00:00:00Z,496,1,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
2012-06-19T00:00:00Z,496,2,3,4260,12780,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Tampa 29ers,Tampa,FL
2012-06-19T00:00:00Z,496,3,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Tampa 29ers,Tampa,FL
2012-06-19T00:00:00Z,496,4,1,7e3,7e3,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Tampa 29ers,Tampa,FL
2012-06-19T00:00:00Z,496,5,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2012-06-19T00:00:00Z,496,6,3,7460,22380,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2012-06-19T00:00:00Z,497,1,2,5970,11940,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Louisville Race Equipment,Louisville,KY
2012-06-19T00:00:00Z,497,2,1,5860,5860,CAAD12 Black Inc,Road,Elite Road,Aluminum,Louisville Race Equipment,Louisville,KY
2012-06-19T00:00:00Z,498,1,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,1,1,1620,1620,Beast of the East 3,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,2,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,3,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,4,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,5,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,6,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,7,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,8,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,9,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,10,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,11,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,12,2,6390,12780,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,13,1,980,980,Trail 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,14,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,15,2,2130,4260,Beast of the East 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,16,2,5330,10660,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,17,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,18,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,19,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,20,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,21,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,22,3,2060,6180,F-Si 2,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,23,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,24,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,25,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,26,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,27,1,11190,11190,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,28,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,29,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Denver Bike Shop,Denver,CO
2012-06-19T00:00:00Z,499,30,1,7460,7460,Habit Carbon 1,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
2012-06-20T00:00:00Z,500,1,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2012-06-20T00:00:00Z,500,2,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2012-06-20T00:00:00Z,501,1,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2012-06-20T00:00:00Z,502,1,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2012-06-20T00:00:00Z,502,2,2,1620,3240,Beast of the East 3,Mountain,Trail,Aluminum,New Orleans Velocipedes,New Orleans,LA
2012-06-20T00:00:00Z,502,3,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2012-06-20T00:00:00Z,502,4,2,3200,6400,Bad Habit 1,Mountain,Trail,Aluminum,New Orleans Velocipedes,New Orleans,LA
2012-06-20T00:00:00Z,502,5,7,980,6860,Trail 4,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2012-06-20T00:00:00Z,502,6,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2012-06-20T00:00:00Z,502,7,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2012-06-20T00:00:00Z,502,8,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2012-06-20T00:00:00Z,502,9,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2012-06-20T00:00:00Z,502,10,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2012-06-20T00:00:00Z,502,11,2,4800,9600,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2012-06-26T00:00:00Z,503,1,2,2770,5540,Beast of the East 1,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2012-06-26T00:00:00Z,503,2,6,2130,12780,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2012-06-26T00:00:00Z,504,1,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2012-06-26T00:00:00Z,504,2,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2012-06-26T00:00:00Z,504,3,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2012-06-26T00:00:00Z,505,1,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,Columbus Race Equipment,Columbus,OH
2012-06-26T00:00:00Z,505,2,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Columbus Race Equipment,Columbus,OH
2012-06-26T00:00:00Z,505,3,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Columbus Race Equipment,Columbus,OH
2012-06-26T00:00:00Z,506,1,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Las Vegas Cycles,Las Vegas,NV
2012-06-26T00:00:00Z,506,2,4,3730,14920,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Las Vegas Cycles,Las Vegas,NV
2012-06-26T00:00:00Z,506,3,8,4500,36e3,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Las Vegas Cycles,Las Vegas,NV
2012-06-26T00:00:00Z,507,1,1,815,815,Trail 5,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2012-06-26T00:00:00Z,507,2,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2012-06-26T00:00:00Z,507,3,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2012-06-26T00:00:00Z,507,4,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2012-06-26T00:00:00Z,507,5,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2012-06-26T00:00:00Z,507,6,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2012-06-26T00:00:00Z,507,7,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2012-06-26T00:00:00Z,507,8,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2012-06-26T00:00:00Z,507,9,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2012-06-26T00:00:00Z,507,10,2,9060,18120,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2012-06-26T00:00:00Z,507,11,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2012-06-26T00:00:00Z,507,12,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2012-06-27T00:00:00Z,508,1,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
2012-06-27T00:00:00Z,509,1,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-27T00:00:00Z,509,2,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-27T00:00:00Z,509,3,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-27T00:00:00Z,509,4,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-27T00:00:00Z,509,5,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-27T00:00:00Z,509,6,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-27T00:00:00Z,509,7,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-27T00:00:00Z,509,8,1,11190,11190,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-27T00:00:00Z,509,9,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-27T00:00:00Z,509,10,2,1350,2700,Trail 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-27T00:00:00Z,509,11,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-29T00:00:00Z,510,1,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-29T00:00:00Z,510,2,2,415,830,Catalyst 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-29T00:00:00Z,510,3,2,2130,4260,Fat CAAD2,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-29T00:00:00Z,510,4,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-06-29T00:00:00Z,510,5,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-06-29T00:00:00Z,510,6,1,980,980,Trail 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-07-02T00:00:00Z,511,1,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-07-02T00:00:00Z,511,2,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-07-02T00:00:00Z,512,1,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2012-07-02T00:00:00Z,512,2,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2012-07-02T00:00:00Z,513,1,3,815,2445,Trail 5,Mountain,Sport,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2012-07-03T00:00:00Z,514,1,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
2012-07-03T00:00:00Z,514,2,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-07-03T00:00:00Z,514,3,1,1620,1620,Beast of the East 3,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2012-07-03T00:00:00Z,514,4,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2012-07-03T00:00:00Z,515,1,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,2,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,3,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,4,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,5,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,6,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,7,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,8,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,9,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,10,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,11,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,12,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,13,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,14,6,3840,23040,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Columbus Race Equipment,Columbus,OH
2012-07-03T00:00:00Z,515,15,2,4480,8960,Habit Carbon SE,Mountain,Trail,Carbon,Columbus Race Equipment,Columbus,OH
