customerID,tenure,Contract,gender,Churn
7065-YUNRY,1,Month-to-month,Female,Yes
7694-VLBWQ,67,One year,Male,Yes
2546-KZAAT,52,One year,Male,No
0181-RITDD,62,Two year,Male,No
5989-PGKJB,16,Month-to-month,Female,No
4795-KTRTH,5,Month-to-month,Female,Yes
8272-ONJLV,12,One year,Male,No
1488-PBLJN,72,Two year,Female,No
0308-GIQJT,71,One year,Male,No
3778-FOAQW,24,One year,Female,No
4452-ROHMO,15,Two year,Female,No
6481-OGDOO,67,One year,Male,Yes
3090-LETTY,2,Month-to-month,Male,No
5349-AZPEW,5,Month-to-month,Female,No
3753-TSEMP,15,Month-to-month,Female,Yes
8305-VHZBZ,1,Month-to-month,Male,Yes
9720-JJJOR,41,One year,Male,No
8100-HZZLJ,43,Month-to-month,Female,No
8775-ERLNB,1,Month-to-month,Male,No
8309-IEYJD,1,Month-to-month,Female,No
9172-JITSM,26,Month-to-month,Female,Yes
6298-QDFNH,22,Month-to-month,Male,Yes
7398-HPYZQ,71,Two year,Male,No
3546-GHEAE,7,Two year,Male,No
7361-YPXFS,28,Month-to-month,Female,No
6557-BZXLQ,16,Month-to-month,Male,No
2550-QHZGP,7,One year,Male,No
7519-JTWQH,69,Two year,Female,No
2538-OIMXF,1,Month-to-month,Female,No
8543-MSDMF,3,Month-to-month,Male,No
9961-JBNMK,21,Month-to-month,Male,Yes
1170-SASML,69,Month-to-month,Female,No
4872-JCVCA,71,Two year,Female,No
5346-BZCHP,69,Two year,Female,No
2038-LLMLM,48,Month-to-month,Female,No
6173-ITPWD,47,Month-to-month,Male,Yes
9734-UYXQI,2,Month-to-month,Female,Yes
1216-BGTSP,45,Month-to-month,Male,No
4138-NAXED,51,Month-to-month,Male,No
2189-UXTKY,22,Month-to-month,Female,Yes
0744-BIKKF,72,Two year,Male,No
7483-IQWIB,37,Month-to-month,Male,No
5248-KWLAR,71,Two year,Male,No
4958-GZWIY,7,Month-to-month,Male,Yes
7996-MHXLW,66,Two year,Female,No
7833-PKIHD,51,One year,Male,No
7061-OVMIM,30,One year,Female,No
5153-RTHKF,34,Month-to-month,Female,No
1852-QSWCD,64,Two year,Male,No
4832-VRBMR,65,One year,Male,No
9079-LWTFD,47,Month-to-month,Male,No
6356-ELRKD,1,Month-to-month,Female,Yes
8624-GIOUT,49,Month-to-month,Female,Yes
3392-EHMNK,67,Two year,Female,No
5986-WWXDV,39,One year,Male,No
3061-BCKYI,14,Month-to-month,Male,No
6179-GJPSO,43,Month-to-month,Female,Yes
7901-TBKJX,56,Month-to-month,Male,No
7228-PAQPD,14,One year,Female,No
3177-LASXD,1,Month-to-month,Female,Yes
7746-QYVCO,16,One year,Male,No
5804-HYIEZ,70,Month-to-month,Male,No
9919-FZDED,72,Two year,Male,No
5934-TSSAU,23,Month-to-month,Female,No
3486-KHMLI,21,Month-to-month,Male,No
4897-QSUYC,1,Month-to-month,Female,Yes
1084-UQCHV,1,Month-to-month,Male,Yes
8290-YWKHZ,32,Month-to-month,Female,Yes
2955-BJZHG,17,Month-to-month,Male,Yes
3806-DXQOM,4,Month-to-month,Female,Yes
6784-XYJAE,36,One year,Female,No
3933-DQPWX,50,Two year,Female,No
6661-EIPZC,48,Month-to-month,Female,No
8957-THMOA,50,Two year,Female,No
2251-PYLPB,72,Two year,Male,No
5555-RNPGT,10,Month-to-month,Male,No
1057-FOGLZ,18,Month-to-month,Female,No
9300-RENDD,1,Month-to-month,Male,Yes
0761-AETCS,1,Month-to-month,Female,Yes
8087-LGYHQ,9,Month-to-month,Male,No
4137-BTIKL,2,Month-to-month,Male,No
2190-BCXEC,40,Month-to-month,Female,No
6227-FBDXH,69,One year,Male,No
2153-MREFK,37,One year,Female,Yes
2911-WDXMV,18,Month-to-month,Male,No
7206-PQBBZ,11,Month-to-month,Male,No
3106-ULWFW,8,Month-to-month,Female,Yes
0925-VYDLG,3,Month-to-month,Female,Yes
4547-FZJWE,55,One year,Male,No
7422-WNBTY,33,Month-to-month,Male,No
0842-IWYCP,46,Month-to-month,Female,No
3521-HTQTV,34,Two year,Male,No
3744-ZBHON,3,Month-to-month,Female,No
3373-DIUUN,30,Two year,Male,No
8383-SGHJU,33,One year,Female,No
7607-QKKTJ,45,One year,Male,No
7707-PYBBH,40,Month-to-month,Male,No
8984-HPEMB,71,Two year,Female,No
4349-GFQHK,1,Month-to-month,Male,Yes
4139-DETXS,72,Two year,Female,No
9779-DPNEJ,22,Month-to-month,Female,No
9805-FILKB,46,One year,Male,No
5793-YOLJN,55,Two year,Female,No
0673-IGUQO,1,Month-to-month,Male,No
4123-FCVCB,12,One year,Female,No
8819-IMISP,31,Month-to-month,Male,No
7802-EFKNY,5,Month-to-month,Male,Yes
8311-UEUAB,67,Two year,Female,No
5858-EAFCZ,1,Month-to-month,Male,No
8035-BUYVG,40,One year,Male,Yes
1163-ONYEY,41,Month-to-month,Male,No
9787-XVQIU,1,Month-to-month,Male,Yes
8945-MUQUF,51,One year,Male,Yes
5656-MJEFC,42,Two year,Male,No
6082-OQFBA,23,One year,Male,No
8051-HJRLT,1,Month-to-month,Female,Yes
8974-OVACP,1,Month-to-month,Female,No
4010-YLMVT,56,Month-to-month,Female,No
1379-FRVEB,15,Month-to-month,Male,No
8612-GXIDD,12,Two year,Male,No
6288-CHQJB,54,Two year,Female,No
8160-HOWOX,7,Month-to-month,Female,No
3023-GFLBR,33,Month-to-month,Female,Yes
6648-INWPS,16,Month-to-month,Male,No
4223-BKEOR,21,One year,Female,No
4079-VTGLK,30,Two year,Male,No
1763-WQFUK,3,Month-to-month,Male,No
1391-UBDAR,11,Month-to-month,Male,No
8894-JVDCV,62,One year,Female,No
2023-VQFDL,18,Month-to-month,Male,No
1345-GKDZZ,6,Month-to-month,Male,No
2014-MKGMH,46,One year,Female,No
5628-FCGYG,21,Month-to-month,Male,No
2560-WBWXF,68,Two year,Male,No
0248-IPDFW,1,Month-to-month,Female,No
7978-DKUQH,25,Month-to-month,Female,No
4335-UPJSI,24,Two year,Female,No
0524-IAVZO,30,Month-to-month,Female,Yes
2737-YNGYW,2,Month-to-month,Female,Yes
1784-EZDKJ,51,One year,Male,No
9297-FVVDH,57,Two year,Female,No
8007-YYPWD,15,Two year,Female,No
7101-HRBLJ,72,Two year,Female,No
5159-YFPKQ,2,Month-to-month,Female,Yes
6635-CPNUN,28,Month-to-month,Male,No
4021-RQSNY,29,Month-to-month,Male,Yes
5453-YBTWV,70,Two year,Male,No
5039-LZRQT,13,One year,Female,No
2931-VUVJN,59,One year,Female,No
9061-TIHDA,13,Month-to-month,Male,Yes
8699-ASUFO,7,Month-to-month,Male,Yes
6418-PIQSP,62,Two year,Female,No
8220-OCUFY,21,One year,Female,No
3995-WFCSM,2,Month-to-month,Female,No
1895-QTKDO,1,Month-to-month,Female,No
2038-OEQZH,4,Month-to-month,Male,No
1178-PZGAB,19,One year,Female,No
7927-AUXBZ,30,Month-to-month,Female,Yes
2626-VEEWG,67,Two year,Male,No
2878-RMWXY,72,Two year,Male,No
1657-DYMBM,53,Two year,Male,No
7311-MQJCH,5,One year,Female,No
7375-WMVMT,71,Two year,Male,No
1136-XGEQU,50,One year,Female,No
2530-FMFXO,56,Two year,Male,No
6844-DZKRF,2,Month-to-month,Male,No
4695-WJZUE,2,Month-to-month,Female,Yes
7619-ODSGN,24,Month-to-month,Male,Yes
5970-GHJAW,46,Two year,Male,No
8879-XUAHX,71,Two year,Male,No
3689-MOZGR,29,Month-to-month,Female,No
4195-PNGZS,69,Two year,Male,No
5003-XZWWO,71,Two year,Male,No
3988-RQIXO,1,Month-to-month,Female,Yes
7622-FWGEW,56,Two year,Male,No
6922-NCEDI,56,One year,Male,No
2514-GINMM,1,Month-to-month,Male,Yes
9891-NQDBD,28,One year,Female,No
6131-IUNXN,19,Month-to-month,Female,No
8548-AWOFC,66,Month-to-month,Male,No
9798-DRYDS,17,One year,Female,No
8532-UEFWH,52,Two year,Male,No
6296-DDOOR,19,One year,Female,No
7951-VRDVK,36,One year,Female,No
5931-FLJJF,7,Month-to-month,Male,Yes
4815-YOSUK,72,One year,Male,No
2659-VXMWZ,67,One year,Male,Yes
0380-NEAVX,34,One year,Male,No
3207-OYBWH,57,Month-to-month,Male,Yes
4285-GYRQC,7,Month-to-month,Female,Yes
7216-EWTRS,1,Month-to-month,Female,Yes
4365-MSDYN,8,Month-to-month,Male,No
7036-TYDEC,69,Two year,Female,No
5802-ADBRC,50,One year,Female,No
8076-FEZKJ,10,One year,Male,No
5197-YPYBZ,12,Two year,Female,No
8337-MSSXB,14,Month-to-month,Female,Yes
4312-GVYNH,70,Two year,Female,No
8495-LJDFO,64,Month-to-month,Female,No
0839-JTCUD,66,Two year,Female,No
5494-WOZRZ,71,Two year,Female,No
1302-UHBDD,20,Month-to-month,Male,No
2234-EOFPT,72,Two year,Male,No
8619-IJNDK,71,Two year,Female,No
8378-LKJAF,38,Month-to-month,Male,No
8182-BJDSI,28,Month-to-month,Female,Yes
2528-HFYZX,17,Month-to-month,Male,Yes
1153-GNOLC,33,One year,Male,No
3298-QEICA,23,Two year,Female,No
0788-DXBFY,58,One year,Male,No
3597-YASZG,70,Two year,Female,No
3496-LFSZU,4,Month-to-month,Male,No
5242-UOWHD,45,Two year,Male,No
2482-CZGBB,10,Month-to-month,Male,Yes
6479-SZPLM,36,Two year,Male,No
8097-VBQTZ,54,Month-to-month,Male,No
4500-HKANN,23,Two year,Male,No
9917-KWRBE,41,One year,Female,No
3420-ZDBMA,5,Month-to-month,Male,No
2212-LYASK,27,One year,Male,No
1393-IMKZG,1,Month-to-month,Female,No
8069-RHUXK,67,Two year,Female,No
3398-GCPMU,72,Two year,Female,No
2908-WGAXL,56,Two year,Female,No
3378-AJRAO,44,One year,Male,No
1013-QCWAM,66,Month-to-month,Female,No
0866-QLSIR,34,One year,Female,Yes
6050-FFXES,69,Two year,Female,No
7181-BQYBV,1,Month-to-month,Female,Yes
0362-RAOQO,40,Two year,Female,No
9554-DFKIC,30,Month-to-month,Male,No
5527-ACHSO,11,Month-to-month,Female,No
0829-DDVLK,15,One year,Female,No
1399-UBQIU,11,Month-to-month,Male,No
1813-JLKWR,64,One year,Female,No
0336-PIKEI,72,Two year,Male,No
7322-OCWHC,72,Two year,Male,No
9537-VHDTA,1,Month-to-month,Female,No
4957-TIALW,15,One year,Female,No
2054-PJOCK,60,One year,Female,No
9150-HEPMB,56,One year,Male,No
9030-QGZNL,8,Two year,Female,No
6204-IEUXJ,3,Month-to-month,Female,Yes
3126-WQMGH,49,Month-to-month,Female,No
4529-CKBCL,2,Month-to-month,Female,Yes
2506-CLAKW,6,Month-to-month,Female,Yes
7176-WRTNX,70,Two year,Male,No
1583-IHQZE,12,Month-to-month,Male,Yes
5732-IKGQH,52,One year,Male,No
9239-GZHZE,72,Two year,Female,No
7205-BAIAD,40,Two year,Female,No
0151-ONTOV,1,Month-to-month,Female,Yes
4140-MUHUG,3,Month-to-month,Female,Yes
0093-EXYQL,40,Month-to-month,Female,No
8064-RAVOH,1,Month-to-month,Male,No
0219-QAERP,30,One year,Male,No
0320-JDNQG,23,Month-to-month,Male,Yes
7180-PISOG,1,Month-to-month,Male,Yes
9168-INPSZ,44,Month-to-month,Female,No
3571-RFHAR,65,Month-to-month,Male,Yes
0015-UOCOJ,7,Month-to-month,Female,No
5334-AFQJB,72,Two year,Male,No
2754-SDJRD,8,Month-to-month,Female,No
9578-VRMNM,16,Month-to-month,Female,Yes
1587-FKLZB,66,Month-to-month,Male,Yes
6140-QNRQQ,1,Month-to-month,Male,Yes
8963-JLGJT,3,Month-to-month,Male,No
4307-KTUMW,53,Month-to-month,Male,Yes
1465-LNTLJ,8,Month-to-month,Male,No
5440-FLBQG,69,Two year,Male,Yes
2135-DQWAQ,5,Month-to-month,Female,No
4056-QHXHZ,72,Two year,Female,No
7470-MCQTK,13,Month-to-month,Female,Yes
7488-MXJIV,4,Month-to-month,Female,Yes
7401-JIXNM,54,Two year,Female,No
9339-FIIJL,72,Two year,Male,No
2027-FECZV,12,Month-to-month,Male,Yes
2672-DZUOY,1,Month-to-month,Male,Yes
4706-DGAHW,1,Month-to-month,Male,No
3870-MQAMG,54,One year,Female,Yes
6670-MFRPK,69,Two year,Male,No
6177-PEVRA,48,Two year,Female,No
4800-CZMPC,48,One year,Female,Yes
4813-HQMGZ,8,Month-to-month,Female,No
7579-KKLOE,71,Two year,Male,No
7377-DMMRI,2,Month-to-month,Male,Yes
8402-EIVQS,67,One year,Male,No
4947-DSMXK,34,Month-to-month,Male,No
7245-NIIWQ,3,Month-to-month,Female,No
0002-ORFBO,9,One year,Female,No
3324-OIRTO,71,One year,Male,No
5414-OFQCB,57,Two year,Male,No
4967-WPNCF,72,Two year,Male,No
8552-OBVRU,48,Month-to-month,Female,No
8499-BRXTD,18,One year,Male,No
9154-QDGTH,43,One year,Male,No
8197-BFWVU,72,Two year,Female,No
2577-GVSIL,35,One year,Male,No
9367-OIUXP,4,Month-to-month,Male,No
6770-UAYGJ,49,Two year,Female,No
6463-HHXJR,71,Two year,Female,No
7928-VJYAB,11,Month-to-month,Male,No
1187-WILMM,63,Two year,Male,No
9776-OJUZI,65,Month-to-month,Female,No
1306-RPWXZ,49,Two year,Female,No
8949-JTMAY,29,Month-to-month,Female,Yes
2774-LVQUS,15,Month-to-month,Female,Yes
3097-PYWXL,4,Month-to-month,Female,No
2266-SJNAT,72,One year,Female,No
0869-PAPRP,26,Month-to-month,Female,No
4238-JSSWH,35,Month-to-month,Female,No
2972-YDYUW,57,One year,Female,No
1104-FEJAM,28,Month-to-month,Male,No
2809-ILCYT,25,One year,Female,No
5499-ECUTN,47,One year,Female,No
4981-FLTMF,57,Month-to-month,Female,No
9121-PHQSR,16,Month-to-month,Male,No
3113-IWHLC,5,Month-to-month,Male,No
3211-ILJTT,17,Month-to-month,Male,Yes
4612-THJBS,56,One year,Female,Yes
4277-BWBML,72,Two year,Male,No
4094-NSEDU,21,Month-to-month,Female,Yes
0234-TEVTT,48,One year,Female,No
4304-TSPVK,68,Two year,Female,No
1552-AAGRX,30,Month-to-month,Female,No
2637-FKFSY,3,Month-to-month,Female,No
9796-MVYXX,14,Two year,Female,No
7874-ECPQJ,4,Month-to-month,Female,No
0020-INWCK,71,Two year,Female,No
7089-RKVSZ,8,One year,Male,No
2683-JXWQQ,61,Month-to-month,Male,No
9548-ZMVTX,72,Two year,Male,No
8739-XNIKG,5,Month-to-month,Female,No
9755-JHNMN,49,Two year,Female,No
3981-QSVQI,8,Month-to-month,Male,No
2789-HQBOU,3,Month-to-month,Male,No
9424-CMPOG,9,Two year,Male,No
5067-WJEUN,67,Two year,Male,No
3450-WXOAT,46,Month-to-month,Male,No
9251-WNSOD,67,One year,Female,No
6974-DAFLI,55,One year,Female,No
2616-UUTFK,33,Month-to-month,Male,No
7064-JHXCE,62,Two year,Male,No
5103-MHMHY,1,Month-to-month,Female,Yes
7989-AWGEH,49,Month-to-month,Male,No
4373-VVHQL,1,Month-to-month,Male,No
4559-UWIHT,14,Month-to-month,Male,No
7268-IGMFD,18,Month-to-month,Male,No
1846-XWOQN,1,Month-to-month,Female,Yes
0235-KGSLC,1,Month-to-month,Female,Yes
6650-BWFRT,72,Two year,Female,No
9570-KYEUA,64,Two year,Male,No
6993-YGFJV,69,Two year,Male,No
2712-SYWAY,1,Month-to-month,Female,No
0730-BGQGF,71,Two year,Male,No
5498-IBWPI,66,One year,Female,No
9101-NTIXF,2,Month-to-month,Male,No
0013-SMEOE,71,Two year,Female,No
9314-QDMDW,11,One year,Male,No
9308-ANMVE,47,Month-to-month,Male,No
2884-GBPFB,35,Month-to-month,Female,Yes
3757-NJYBX,32,Month-to-month,Male,Yes
3413-DHLPB,60,Month-to-month,Male,No
7649-PHJVR,11,One year,Male,No
6114-TCFID,29,One year,Female,No
3787-TRIAL,21,Month-to-month,Male,No
2573-GYRUU,48,Month-to-month,Male,No
5156-UMKOW,3,Month-to-month,Female,No
1247-QBVSH,43,Month-to-month,Female,No
6734-GMPVK,5,Month-to-month,Male,No
9822-OAOVB,1,Month-to-month,Female,No
6161-ERDGD,71,One year,Male,No
1226-JZNKR,8,One year,Female,No
7318-EIVKO,8,Month-to-month,Male,No
3771-PZOBW,20,Month-to-month,Male,No
5136-KCKGI,33,One year,Female,Yes
8231-BSWXX,71,One year,Male,No
6486-LHTMA,31,One year,Female,No
4083-BFNYK,38,One year,Female,No
3722-WPXTK,1,Month-to-month,Male,Yes
7389-KBFIT,2,Month-to-month,Female,No
7176-WIONM,12,Month-to-month,Female,No
5141-ZUVBH,9,Month-to-month,Female,No
1089-HDMKP,11,Month-to-month,Male,No
7623-HKYRK,6,Month-to-month,Male,No
0310-SUCIN,71,One year,Female,No
5197-PYEPU,42,One year,Female,No
2929-ERCFZ,8,Month-to-month,Female,Yes
7548-SEPYI,5,Month-to-month,Female,Yes
8835-VSDSE,2,Month-to-month,Female,Yes
6619-RPLQZ,45,Two year,Female,No
3275-RHRNE,28,One year,Male,No
3503-TYDAY,43,Month-to-month,Female,No
6901-GOGZG,60,Two year,Male,No
1623-NLDOT,42,One year,Female,Yes
7021-XSNYE,7,Two year,Male,No
9621-OUPYD,25,One year,Female,No
9898-KZQDZ,40,Month-to-month,Female,Yes
8982-NHAVY,27,One year,Male,No
4307-KWMXE,10,Month-to-month,Male,No
0141-YEAYS,27,Month-to-month,Female,No
2450-ZKEED,11,One year,Female,No
3694-DELSO,4,Month-to-month,Male,No
3893-JRNFS,68,Month-to-month,Male,No
9603-OAIHC,1,Month-to-month,Male,No
1133-KXCGE,18,One year,Female,No
5236-PERKL,57,Two year,Female,Yes
0142-GVYSN,26,Month-to-month,Male,No
1049-FYSYG,17,Month-to-month,Female,No
7854-FOKSF,1,Month-to-month,Male,Yes
2519-FAKOD,38,Month-to-month,Male,Yes
8406-LNMHF,59,One year,Male,No
1821-BUCWY,30,Two year,Male,No
8263-JQAIK,2,Month-to-month,Male,Yes
0023-UYUPN,50,One year,Female,No
8314-DPQHL,9,One year,Male,No
1465-WCZVT,3,Month-to-month,Female,No
9481-SFCQY,14,Month-to-month,Female,No
6360-SVNWV,31,Month-to-month,Female,No
0567-GGCAC,7,Month-to-month,Female,No
7089-IVVAZ,8,Month-to-month,Female,Yes
8884-MRNSU,17,One year,Male,No
2171-UDMFD,32,Month-to-month,Male,No
9050-IKDZA,2,Month-to-month,Female,No
2205-YMZZJ,7,Month-to-month,Male,Yes
9802-CAQUT,72,Two year,Female,No
1254-IZEYF,31,Month-to-month,Female,Yes
0187-WZNAB,27,Month-to-month,Female,No
9492-TOKRI,18,Month-to-month,Female,Yes
1475-VWVDO,7,Month-to-month,Male,No
9221-OTIVJ,14,Month-to-month,Female,Yes
1357-MVDOZ,11,Month-to-month,Male,No
7602-MVRMB,72,Two year,Female,No
3325-FUYCG,28,One year,Male,Yes
5908-QMGOE,15,Month-to-month,Male,Yes
1197-BVMVG,4,Month-to-month,Female,No
5406-KGRMX,71,Two year,Female,No
8481-YYXWG,5,Month-to-month,Female,Yes
5968-HYJRZ,47,Two year,Male,No
5198-EFNBM,57,One year,Male,No
7516-GMHUV,50,Two year,Male,No
7140-ADSMJ,8,Month-to-month,Male,No
2230-XTUWL,48,Two year,Female,No
7706-YLMQA,70,One year,Female,No
2585-KTFRE,1,Month-to-month,Male,No
7994-UYIVZ,8,Month-to-month,Male,No
2609-IAICY,1,Month-to-month,Female,Yes
1740-CSDJP,1,Month-to-month,Male,Yes
7717-BICXI,60,Two year,Male,No
6559-RAKOZ,49,One year,Male,No
2636-OHFMN,4,Month-to-month,Male,Yes
4716-MRVEN,29,One year,Female,No
2143-LJULT,67,Two year,Female,No
1323-OOEPC,53,Month-to-month,Female,Yes
3200-MNQTF,67,Two year,Male,No
6164-HXUGH,6,Month-to-month,Female,No
5630-IXDXV,47,Month-to-month,Female,No
0320-DWVTU,53,Two year,Female,No
9135-MGVPY,69,Two year,Male,No
1212-GLHMD,3,Month-to-month,Male,No
7878-JGDKK,4,Month-to-month,Male,No
1088-AUUZZ,56,Two year,Male,No
0397-GZBBC,59,Month-to-month,Male,Yes
6614-YWYSC,61,Two year,Male,No
9588-OZDMQ,2,Month-to-month,Female,No
7641-EUYET,46,Month-to-month,Male,Yes
6476-EPYZR,12,Month-to-month,Male,No
9921-ZVRHG,14,Month-to-month,Female,Yes
1174-FGIFN,28,One year,Female,No
6620-HVDUJ,24,Month-to-month,Male,No
4701-MLJPN,31,Month-to-month,Male,Yes
1032-MAELW,68,One year,Female,No
7641-TQFHN,39,Two year,Male,No
1552-TKMXS,42,Month-to-month,Female,No
9206-GVPEQ,13,Month-to-month,Male,Yes
8622-ZLFKO,6,Month-to-month,Female,No
1596-BBVTG,35,Month-to-month,Male,Yes
6188-UXBBR,38,One year,Female,No
2333-KWEWW,18,Two year,Male,No
5702-SKUOB,4,Month-to-month,Female,No
1134-YWTYF,27,Month-to-month,Male,No
6061-GWWAV,41,One year,Male,No
0679-TDGAK,50,One year,Male,No
6585-WCEWR,72,Two year,Male,No
9067-YGSCA,70,One year,Female,No
9067-SQTNS,44,One year,Male,No
8433-WXGNA,2,Month-to-month,Male,Yes
1776-SPBWV,34,One year,Female,No
8735-SDUFN,72,Two year,Female,No
9668-PUGNU,71,Two year,Male,No
9405-GPBBG,64,Two year,Female,No
1926-QUZNN,72,Two year,Female,No
3707-GNWHM,1,Month-to-month,Male,Yes
7016-NVRIC,29,One year,Male,No
5829-NVSQN,23,One year,Female,No
9565-AXSMR,52,Two year,Male,No
8922-LIEGH,25,Month-to-month,Female,Yes
8869-LIHMK,64,Two year,Female,No
8245-UMPYT,16,Month-to-month,Female,Yes
5186-SAMNZ,1,Month-to-month,Male,Yes
0447-RXSGD,24,Month-to-month,Male,No
4927-WWOOZ,2,Month-to-month,Male,No
5788-YPOEG,34,Two year,Female,No
5373-SFODM,36,Month-to-month,Male,Yes
0661-KBKPA,53,One year,Male,No
9081-WWXKP,47,Two year,Female,No
0784-ZQJZX,72,Two year,Male,No
3133-PZNSR,72,Two year,Male,No
5766-ZJYBB,1,Month-to-month,Male,Yes
8931-GJJIQ,9,Month-to-month,Female,Yes
4277-PVRAN,8,Month-to-month,Female,Yes
0022-TCJCI,45,One year,Male,Yes
0722-SVSFK,7,Month-to-month,Female,No
3612-YVGSJ,71,Two year,Female,No
9825-YCXWZ,41,One year,Female,No
5397-NSKQG,67,Two year,Male,No
8565-HBFNN,69,One year,Male,No
2000-DHJUY,70,Two year,Female,No
0203-HHYIJ,25,One year,Male,Yes
8670-ERCJH,72,Two year,Male,No
7758-UJWYS,34,Two year,Male,No
2050-ONYDQ,65,Two year,Female,No
7055-JCGNI,70,Two year,Female,No
0739-UUAJR,72,Two year,Female,No
4826-DXMUP,35,One year,Male,No
0952-KMEEH,13,Month-to-month,Male,Yes
7285-KLOTR,12,One year,Female,No
0654-PQKDW,62,One year,Female,No
7175-NTIXE,25,Month-to-month,Female,No
7963-SHNDT,52,Two year,Female,No
9796-BPKIW,8,Month-to-month,Male,No
0188-GWFLE,2,Month-to-month,Male,No
8129-GMVGI,56,Two year,Female,No
2882-DDZPG,12,Month-to-month,Female,No
3547-LQRIK,47,One year,Female,No
9137-NOQKA,2,Month-to-month,Male,No
5843-TTHGI,18,Month-to-month,Female,No
1849-RJYIG,8,Month-to-month,Female,No
8868-GAGIO,45,Month-to-month,Male,No
4061-UKJWL,3,Month-to-month,Male,No
5380-XPJNZ,38,One year,Female,No
8263-QMNTJ,72,Two year,Male,No
8178-EYZUO,46,Month-to-month,Male,Yes
3230-JCNZS,71,Two year,Female,No
0277-ORXQS,66,Two year,Male,No
5130-IEKQT,25,Month-to-month,Male,Yes
3230-WYKIR,18,One year,Male,Yes
7996-BPXHY,13,Two year,Female,No
3227-WLKLI,65,Two year,Female,No
0407-BDJKB,60,Month-to-month,Male,Yes
2266-FUBDZ,15,Two year,Male,No
8237-ULIXL,72,Two year,Female,No
9600-UDOPK,30,Month-to-month,Male,Yes
8216-AZUUZ,42,Two year,Female,No
9153-BTBVV,71,Two year,Female,No
4074-SJFFA,1,Month-to-month,Female,Yes
3269-ATYWD,39,Month-to-month,Male,Yes
5186-PEIZU,35,Month-to-month,Female,No
1074-AMIOH,53,Month-to-month,Female,No
4910-GMJOT,1,Month-to-month,Female,Yes
0354-WYROK,31,Month-to-month,Female,Yes
4361-FEBGN,48,Two year,Male,No
7748-UMTRK,30,Month-to-month,Female,No
0380-ZCSBI,10,Month-to-month,Male,No
7145-FEJWU,12,Month-to-month,Female,No
6463-MVYRY,57,Two year,Female,No
3969-JQABI,58,Month-to-month,Female,No
9624-EGDEQ,37,Two year,Female,No
1051-EQPZR,44,Month-to-month,Female,No
5849-ASHZJ,27,One year,Male,No
5780-INQIK,8,Month-to-month,Female,No
7576-OYWBN,3,Month-to-month,Male,Yes
4526-ZJJTM,25,Month-to-month,Female,No
8384-FZBJK,57,Month-to-month,Female,No
3750-RNQKR,12,Month-to-month,Female,No
0962-CQPWQ,62,Two year,Female,No
3096-YXENJ,65,Two year,Female,No
1265-BCFEO,71,Two year,Female,No
5837-LXSDN,21,One year,Female,No
5945-AZYHT,71,One year,Male,No
8325-QRPZR,7,Month-to-month,Female,No
6384-VMJHP,72,Two year,Female,No
2262-SLNVK,1,Month-to-month,Female,No
7730-CLDSV,72,Two year,Female,No
1135-HIORI,64,One year,Female,No
0164-APGRB,72,Two year,Female,No
6481-ESCNL,29,Month-to-month,Female,No
1790-NESIO,13,Two year,Female,No
1550-EENBN,31,Month-to-month,Female,No
5539-TMZLF,1,Month-to-month,Male,Yes
4323-SADQS,7,Month-to-month,Male,Yes
4446-BZKHU,61,Month-to-month,Male,Yes
5202-IVJNU,39,Month-to-month,Female,Yes
5976-JCJRH,10,Month-to-month,Male,Yes
8198-RKSZG,14,Month-to-month,Female,No
0137-OCGAB,1,Month-to-month,Female,Yes
3351-NQLDI,67,One year,Female,Yes
9297-EONCV,72,Two year,Female,No
7593-JNWRU,6,Month-to-month,Male,Yes
4588-YBNIB,1,Month-to-month,Female,Yes
1069-QJOEE,25,One year,Male,No
3336-JORSO,33,Month-to-month,Female,Yes
7799-DSEWS,18,Month-to-month,Male,No
8766-PAFNE,71,Two year,Male,No
5315-CKEQK,28,One year,Male,No
3130-ICDUP,2,Month-to-month,Female,No
0820-FNRNX,17,Month-to-month,Male,No
0880-FVFWF,56,Month-to-month,Male,No
4611-ANLQC,60,One year,Female,No
4213-HKBJO,33,Two year,Female,No
2792-LSHWX,1,Month-to-month,Female,No
5028-GZLDO,2,Month-to-month,Male,Yes
0014-BMAQU,63,Two year,Male,No
6861-XWTWQ,7,Month-to-month,Male,Yes
9018-PCIOK,55,Two year,Female,No
4837-QUSFT,65,One year,Female,No
6877-TJMBR,1,Month-to-month,Male,Yes
9953-ZMKSM,63,Two year,Male,No
0907-HQNTS,70,Two year,Female,No
7665-NKLAV,36,Two year,Female,No
6769-DCQLI,52,One year,Male,Yes
2433-KMEAS,22,Month-to-month,Male,Yes
4391-LNRXK,22,Month-to-month,Male,No
8250-ZNGGW,5,Month-to-month,Female,No
2195-ZRVAX,47,Month-to-month,Female,Yes
3550-SAHFP,33,Month-to-month,Female,Yes
2011-TRQYE,18,Month-to-month,Male,Yes
8562-GHPPI,1,Month-to-month,Female,No
5893-PYOLZ,56,Two year,Male,No
4986-MXSFP,2,Month-to-month,Female,No
6131-FOYAS,35,Month-to-month,Male,No
3027-YNWZU,64,Two year,Female,No
5609-IMCGG,15,Month-to-month,Female,No
4873-ILOLJ,24,Month-to-month,Male,Yes
4727-MCYZG,1,Month-to-month,Male,No
9481-WHGWY,70,Two year,Female,No
2725-KXXWT,1,Month-to-month,Male,Yes
